year,month,crop,state,price_per_quintal,rainfall_mm,temperature_c
2023,2,Wheat,Rajasthan,2989.53,154.4,27.9
2023,2,Wheat,Gujarat,3071.58,144.7,15.6
2023,2,Maize,Punjab,2785.78,176.8,15.4
2023,2,Maize,UP,2712.86,185.2,23.8
2023,2,Maize,Maharashtra,2736.46,196.3,20.0
2023,2,Maize,Karnataka,2563.04,171.9,36.7
2023,2,Maize,Andhra Pradesh,2742.34,102.8,35.9
2023,2,Maize,Madhya Pradesh,2859.79,53.0,15.4
2023,2,Maize,Rajasthan,2745.7,171.8,37.4
2023,2,Maize,Gujarat,2955.73,175.9,29.5
2023,2,Soybean,Punjab,5983.69,155.0,33.5
2023,2,Soybean,UP,6074.04,17.5,38.2
2023,2,Soybean,Maharashtra,5994.31,72.7,30.7
2023,2,Soybean,Karnataka,6205.12,42.1,35.9
2023,2,Soybean,Andhra Pradesh,5834.29,37.3,25.2
2023,2,Soybean,Madhya Pradesh,6259.91,193.1,35.2
2023,2,Soybean,Rajasthan,6462.56,28.1,16.8
2023,2,Soybean,Gujarat,6092.94,58.1,35.7
2023,2,Cotton,Punjab,8771.22,194.1,21.4
2023,2,Cotton,UP,8516.9,100.2,21.0
2023,2,Cotton,Maharashtra,8659.37,88.7,26.2
2023,2,Cotton,Karnataka,8348.84,3.4,28.1
2023,2,Cotton,Andhra Pradesh,8311.3,0.3,22.7
2023,2,Cotton,Madhya Pradesh,8233.97,78.7,18.3
2023,2,Cotton,Rajasthan,8546.81,138.5,30.8
2023,2,Cotton,Gujarat,8951.19,90.4,28.0
2023,2,Sugarcane,Punjab,464.22,85.5,32.5
2023,2,Sugarcane,UP,437.63,83.5,34.0
2023,2,Sugarcane,Maharashtra,419.25,67.7,20.6
2023,2,Sugarcane,Karnataka,432.29,46.1,29.5
2023,2,Sugarcane,Andhra Pradesh,463.36,157.3,24.1
2023,2,Sugarcane,Madhya Pradesh,476.85,118.8,25.0
2023,2,Sugarcane,Rajasthan,466.0,146.0,33.7
2023,2,Sugarcane,Gujarat,420.76,93.7,36.5
2023,2,Chilli,Punjab,11239.26,136.7,29.7
2023,2,Chilli,UP,11847.26,56.9,29.4
2023,2,Chilli,Maharashtra,10554.91,138.0,33.3
2023,2,Chilli,Karnataka,10410.42,135.2,25.4
2023,2,Chilli,Andhra Pradesh,10556.46,84.0,19.9
2023,2,Chilli,Madhya Pradesh,11080.25,76.9,33.5
2023,2,Chilli,Rajasthan,11724.8,121.4,15.6
2023,2,Chilli,Gujarat,12006.6,137.2,15.9
2023,3,Tomato,Punjab,1803.54,40.1,29.5
2023,3,Tomato,UP,1706.84,84.0,37.2
2023,3,Tomato,Maharashtra,1698.8,15.1,38.7
2023,3,Tomato,Karnataka,1831.46,136.9,26.7
2023,3,Tomato,Andhra Pradesh,1604.22,158.1,16.9
2023,3,Tomato,Madhya Pradesh,1597.56,107.5,19.0
2023,3,Tomato,Rajasthan,1580.84,84.6,18.4
2023,3,Tomato,Gujarat,1622.79,15.4,20.1
2023,3,Potato,Punjab,1183.44,161.8,26.3
2023,3,Potato,UP,1145.2,6.5,16.7
2023,3,Potato,Maharashtra,1099.63,108.8,33.5
2023,3,Potato,Karnataka,1163.22,78.4,18.0
2023,3,Potato,Andhra Pradesh,1195.39,72.8,33.4
2023,3,Potato,Madhya Pradesh,1146.38,147.7,37.7
2023,3,Potato,Rajasthan,1221.07,107.0,27.8
2023,3,Potato,Gujarat,1101.11,187.2,26.4
2023,3,Onion,Punjab,2017.19,86.5,18.2
2023,3,Onion,UP,2145.87,112.3,23.4
2023,3,Onion,Maharashtra,1997.99,188.7,34.3
2023,3,Onion,Karnataka,2261.3,73.4,34.0
2023,3,Onion,Andhra Pradesh,2139.98,40.2,18.1
2023,3,Onion,Madhya Pradesh,2091.82,27.5,40.0
2023,3,Onion,Rajasthan,1990.28,88.2,26.3
2023,3,Onion,Gujarat,2076.58,114.3,18.7
2023,3,Rice,Punjab,3263.5,66.5,29.8
2023,3,Rice,UP,3229.4,177.8,35.9
2023,3,Rice,Maharashtra,3175.79,77.7,27.6
2023,3,Rice,Karnataka,3255.92,175.5,17.6
2023,3,Rice,Andhra Pradesh,3064.18,155.2,25.8
2023,3,Rice,Madhya Pradesh,3037.89,82.3,30.1
2023,3,Rice,Rajasthan,3371.33,98.6,20.2
2023,3,Rice,Gujarat,2953.29,8.5,29.0
2023,3,Wheat,Punjab,3096.43,41.0,32.4
2023,3,Wheat,UP,3193.11,51.8,23.6
2023,3,Wheat,Maharashtra,3315.77,74.9,34.0
2023,3,Wheat,Karnataka,3051.24,158.7,34.2
2023,3,Wheat,Andhra Pradesh,3157.02,171.0,38.5
2023,3,Wheat,Madhya Pradesh,3113.85,47.5,25.0
2023,3,Wheat,Rajasthan,3201.57,130.2,19.4
2023,3,Wheat,Gujarat,2853.75,136.6,21.3
2023,3,Maize,Punjab,2805.51,149.3,29.1
2023,3,Maize,UP,2618.6,37.1,20.5
2023,3,Maize,Maharashtra,2696.96,113.1,27.6
2023,3,Maize,Karnataka,2672.41,13.5,19.3
2023,3,Maize,Andhra Pradesh,3023.1,93.7,36.7
2023,3,Maize,Madhya Pradesh,2962.22,102.3,32.7
2023,3,Maize,Rajasthan,2667.73,137.7,21.8
2023,3,Maize,Gujarat,2954.72,16.7,34.3
2023,3,Soybean,Punjab,5755.4,176.2,22.6
2023,3,Soybean,UP,6300.9,97.5,24.2
2023,3,Soybean,Maharashtra,6292.09,189.5,16.0
2023,3,Soybean,Karnataka,6561.08,121.8,35.2
2023,3,Soybean,Andhra Pradesh,6034.75,94.4,36.7
2023,3,Soybean,Madhya Pradesh,6065.22,106.9,15.5
2023,3,Soybean,Rajasthan,5813.12,128.3,32.9
2023,3,Soybean,Gujarat,6230.27,28.7,26.1
2023,3,Cotton,Punjab,8492.82,99.1,36.8
2023,3,Cotton,UP,9078.15,16.8,37.3
2023,3,Cotton,Maharashtra,8655.13,148.8,18.5
2023,3,Cotton,Karnataka,8931.89,47.3,26.0
2023,3,Cotton,Andhra Pradesh,8022.31,30.3,17.3
2023,3,Cotton,Madhya Pradesh,8332.36,20.0,32.3
2023,3,Cotton,Rajasthan,8039.25,123.5,18.5
2023,3,Cotton,Gujarat,9313.67,186.6,20.6
2023,3,Sugarcane,Punjab,458.7,5.6,38.3
2023,3,Sugarcane,UP,452.11,8.6,23.6
2023,3,Sugarcane,Maharashtra,419.95,78.6,31.7
2023,3,Sugarcane,Karnataka,448.28,76.7,18.0
2023,3,Sugarcane,Andhra Pradesh,432.07,20.0,35.2
2023,3,Sugarcane,Madhya Pradesh,424.16,119.1,23.6
2023,3,Sugarcane,Rajasthan,430.7,127.9,26.4
2023,3,Sugarcane,Gujarat,443.25,118.6,27.3
2023,3,Chilli,Punjab,11080.3,111.8,31.7
2023,3,Chilli,UP,10573.66,93.2,16.4
2023,3,Chilli,Maharashtra,10866.0,112.1,36.7
2023,3,Chilli,Karnataka,12140.69,14.0,25.5
2023,3,Chilli,Andhra Pradesh,11591.94,29.4,34.1
2023,3,Chilli,Madhya Pradesh,11887.05,180.7,15.2
2023,3,Chilli,Rajasthan,10921.42,165.4,31.8
2023,3,Chilli,Gujarat,12161.89,11.4,29.9
2023,4,Tomato,Punjab,1656.1,7.1,27.8
2023,4,Tomato,UP,1666.7,38.3,21.8
2023,4,Tomato,Maharashtra,1674.78,93.7,36.5
2023,4,Tomato,Karnataka,1596.69,53.3,39.6
2023,4,Tomato,Andhra Pradesh,1745.75,5.8,34.3
2023,4,Tomato,Madhya Pradesh,1535.88,5.5,21.8
2023,4,Tomato,Rajasthan,1577.55,163.9,32.8
2023,4,Tomato,Gujarat,1764.22,142.3,25.5
2023,4,Potato,Punjab,1126.76,199.9,32.8
2023,4,Potato,UP,1137.72,187.7,17.8
2023,4,Potato,Maharashtra,1127.78,170.2,38.9
2023,4,Potato,Karnataka,1041.5,100.8,32.0
2023,4,Potato,Andhra Pradesh,1047.88,120.1,21.4
2023,4,Potato,Madhya Pradesh,1062.9,88.3,28.2
2023,4,Potato,Rajasthan,1083.15,98.6,22.5
2023,4,Potato,Gujarat,1032.41,9.5,19.9
2023,4,Onion,Punjab,2074.34,157.2,19.2
2023,4,Onion,UP,1919.26,149.9,22.6
2023,4,Onion,Maharashtra,2195.41,142.9,23.2
2023,4,Onion,Karnataka,1978.55,104.7,17.0
2023,4,Onion,Andhra Pradesh,1922.25,35.2,34.4
2023,4,Onion,Madhya Pradesh,2052.04,2.1,31.8
2023,4,Onion,Rajasthan,2022.5,102.2,20.4
2023,4,Onion,Gujarat,2064.46,195.8,16.8
2023,4,Rice,Punjab,2876.77,48.6,21.2
2023,4,Rice,UP,2921.97,163.6,37.8
2023,4,Rice,Maharashtra,2837.82,108.6,30.9
2023,4,Rice,Karnataka,2990.2,86.8,19.8
2023,4,Rice,Andhra Pradesh,2974.18,80.2,34.9
2023,4,Rice,Madhya Pradesh,3105.47,26.8,17.2
2023,4,Rice,Rajasthan,3174.39,107.1,36.4
2023,4,Rice,Gujarat,2769.14,105.3,28.5
2023,4,Wheat,Punjab,3104.12,19.5,21.0
2023,4,Wheat,UP,2890.86,173.2,38.5
2023,4,Wheat,Maharashtra,3166.11,191.8,15.1
2023,4,Wheat,Karnataka,2722.37,29.5,23.7
2023,4,Wheat,Andhra Pradesh,3089.67,178.5,19.7
2023,4,Wheat,Madhya Pradesh,2990.94,183.5,26.6
2023,4,Wheat,Rajasthan,2748.59,91.6,24.4
2023,4,Wheat,Gujarat,2971.22,87.7,15.4
2023,4,Maize,Punjab,2889.81,108.7,26.8
2023,4,Maize,UP,2872.93,31.2,19.7
2023,4,Maize,Maharashtra,2810.11,52.2,35.0
2023,4,Maize,Karnataka,2580.23,6.6,27.9
2023,4,Maize,Andhra Pradesh,2548.16,151.6,31.0
2023,4,Maize,Madhya Pradesh,2859.64,156.6,19.5
2023,4,Maize,Rajasthan,2806.75,128.3,31.7
2023,4,Maize,Gujarat,2820.5,114.8,26.7
2023,4,Soybean,Punjab,5997.82,59.6,19.6
2023,4,Soybean,UP,5978.99,46.8,17.0
2023,4,Soybean,Maharashtra,5400.46,121.7,24.1
2023,4,Soybean,Karnataka,6106.45,75.0,27.2
2023,4,Soybean,Andhra Pradesh,5782.24,130.1,23.9
2023,4,Soybean,Madhya Pradesh,6305.03,187.2,36.2
2023,4,Soybean,Rajasthan,6264.21,89.8,28.4
2023,4,Soybean,Gujarat,6096.85,139.2,37.3
2023,4,Cotton,Punjab,8586.46,199.6,23.7
2023,4,Cotton,UP,8741.38,139.5,32.3
2023,4,Cotton,Maharashtra,8067.93,157.1,37.5
2023,4,Cotton,Karnataka,7925.47,125.1,24.8
2023,4,Cotton,Andhra Pradesh,8949.26,95.8,20.7
2023,4,Cotton,Madhya Pradesh,8142.32,130.8,16.9
2023,4,Cotton,Rajasthan,8436.77,186.2,36.3
2023,4,Cotton,Gujarat,7725.13,198.7,32.5
2023,4,Sugarcane,Punjab,406.74,2.5,19.3
2023,4,Sugarcane,UP,453.24,4.3,20.8
2023,4,Sugarcane,Maharashtra,447.68,117.2,34.6
2023,4,Sugarcane,Karnataka,446.91,10.1,37.3
2023,4,Sugarcane,Andhra Pradesh,411.2,110.7,31.1
2023,4,Sugarcane,Madhya Pradesh,407.18,195.2,27.2
2023,4,Sugarcane,Rajasthan,399.54,187.5,29.7
2023,4,Sugarcane,Gujarat,443.68,105.0,35.9
2023,4,Chilli,Punjab,10104.29,53.7,26.7
2023,4,Chilli,UP,10180.24,141.2,24.8
2023,4,Chilli,Maharashtra,10522.81,0.7,33.0
2023,4,Chilli,Karnataka,11503.23,79.0,29.1
2023,4,Chilli,Andhra Pradesh,10444.21,124.4,15.3
2023,4,Chilli,Madhya Pradesh,10900.16,128.8,38.0
2023,4,Chilli,Rajasthan,10712.67,153.0,29.9
2023,4,Chilli,Gujarat,11666.08,79.7,23.0
2023,5,Tomato,Punjab,1573.8,9.8,18.4
2023,5,Tomato,UP,1382.98,168.6,15.3
2023,5,Tomato,Maharashtra,1567.76,90.3,15.1
2023,5,Tomato,Karnataka,1458.68,37.4,30.6
2023,5,Tomato,Andhra Pradesh,1524.53,97.5,16.0
2023,5,Tomato,Madhya Pradesh,1519.02,168.4,33.0
2023,5,Tomato,Rajasthan,1560.24,40.1,37.2
2023,5,Tomato,Gujarat,1439.84,2.7,36.1
2023,5,Potato,Punjab,1057.84,131.1,20.8
2023,5,Potato,UP,948.76,93.3,37.4
2023,5,Potato,Maharashtra,932.61,165.2,22.3
2023,5,Potato,Karnataka,1036.78,184.1,25.7
2023,5,Potato,Andhra Pradesh,966.67,160.4,28.2
2023,5,Potato,Madhya Pradesh,1017.16,124.6,18.8
2023,5,Potato,Rajasthan,1042.5,39.2,38.3
2023,5,Potato,Gujarat,948.57,146.8,22.1
2023,5,Onion,Punjab,1798.49,62.0,33.7
2023,5,Onion,UP,1869.34,176.6,22.7
2023,5,Onion,Maharashtra,1909.41,150.6,18.8
2023,5,Onion,Karnataka,1823.03,96.6,23.9
2023,5,Onion,Andhra Pradesh,1799.77,137.3,20.4
2023,5,Onion,Madhya Pradesh,1914.56,187.0,29.1
2023,5,Onion,Rajasthan,1885.53,13.8,36.6
2023,5,Onion,Gujarat,1788.91,123.0,39.5
2023,5,Rice,Punjab,2737.2,144.9,26.1
2023,5,Rice,UP,2506.36,159.5,15.9
2023,5,Rice,Maharashtra,2782.56,4.6,36.6
2023,5,Rice,Karnataka,2548.32,102.9,29.9
2023,5,Rice,Andhra Pradesh,2677.69,68.2,26.7
2023,5,Rice,Madhya Pradesh,2614.66,87.6,24.0
2023,5,Rice,Rajasthan,2724.56,47.6,39.7
2023,5,Rice,Gujarat,2696.38,38.8,26.9
2023,5,Wheat,Punjab,2810.92,4.4,32.0
2023,5,Wheat,UP,2675.63,33.9,35.4
2023,5,Wheat,Maharashtra,2599.55,58.8,35.7
2023,5,Wheat,Karnataka,2714.1,179.7,30.7
2023,5,Wheat,Andhra Pradesh,2757.56,167.3,16.4
2023,5,Wheat,Madhya Pradesh,2772.53,122.7,16.7
2023,5,Wheat,Rajasthan,2658.89,16.5,33.4
2023,5,Wheat,Gujarat,2675.01,190.7,19.6
2023,5,Maize,Punjab,2464.18,42.3,30.4
2023,5,Maize,UP,2509.39,144.5,35.4
2023,5,Maize,Maharashtra,2560.14,15.5,23.6
2023,5,Maize,Karnataka,2495.62,99.7,19.8
2023,5,Maize,Andhra Pradesh,2443.51,81.5,24.8
2023,5,Maize,Madhya Pradesh,2543.16,81.5,15.7
2023,5,Maize,Rajasthan,2251.74,171.2,39.0
2023,5,Maize,Gujarat,2496.11,72.9,38.5
2023,5,Soybean,Punjab,5448.83,168.9,34.1
2023,5,Soybean,UP,5207.81,95.7,19.7
2023,5,Soybean,Maharashtra,5133.78,155.6,37.3
2023,5,Soybean,Karnataka,5501.22,93.0,17.2
2023,5,Soybean,Andhra Pradesh,4934.05,74.9,26.6
2023,5,Soybean,Madhya Pradesh,5403.22,1.3,39.7
2023,5,Soybean,Rajasthan,5194.89,169.6,28.4
2023,5,Soybean,Gujarat,4996.49,159.5,32.7
2023,5,Cotton,Punjab,7541.76,102.9,17.2
2023,5,Cotton,UP,7696.04,182.2,17.3
2023,5,Cotton,Maharashtra,7224.68,180.5,22.1
2023,5,Cotton,Karnataka,7693.75,107.0,29.9
2023,5,Cotton,Andhra Pradesh,7407.63,60.0,16.2
2023,5,Cotton,Madhya Pradesh,7802.28,149.2,31.8
2023,5,Cotton,Rajasthan,7681.36,48.7,15.6
2023,5,Cotton,Gujarat,7879.69,98.2,22.7
2023,5,Sugarcane,Punjab,364.25,12.5,23.7
2023,5,Sugarcane,UP,407.99,183.7,37.4
2023,5,Sugarcane,Maharashtra,415.17,181.5,28.2
2023,5,Sugarcane,Karnataka,371.56,159.6,20.3
2023,5,Sugarcane,Andhra Pradesh,374.54,46.7,27.9
2023,5,Sugarcane,Madhya Pradesh,377.93,30.8,26.3
2023,5,Sugarcane,Rajasthan,412.3,114.1,37.0
2023,5,Sugarcane,Gujarat,370.09,33.4,29.4
2023,5,Chilli,Punjab,9822.03,132.0,34.9
2023,5,Chilli,UP,10277.27,188.5,25.0
2023,5,Chilli,Maharashtra,9415.86,110.2,17.8
2023,5,Chilli,Karnataka,9546.22,41.6,24.9
2023,5,Chilli,Andhra Pradesh,9265.41,6.4,31.4
2023,5,Chilli,Madhya Pradesh,10054.28,141.7,31.5
2023,5,Chilli,Rajasthan,9270.28,58.2,18.2
2023,5,Chilli,Gujarat,10422.17,149.4,20.0
2023,6,Tomato,Punjab,1368.35,193.3,29.9
2023,6,Tomato,UP,1471.65,52.9,20.3
2023,6,Tomato,Maharashtra,1467.78,137.2,32.0
2023,6,Tomato,Karnataka,1415.82,112.7,33.4
2023,6,Tomato,Andhra Pradesh,1352.33,70.6,36.8
2023,6,Tomato,Madhya Pradesh,1361.06,109.3,32.6
2023,6,Tomato,Rajasthan,1516.3,87.1,25.7
2023,6,Tomato,Gujarat,1480.96,161.1,33.3
2023,6,Potato,Punjab,930.49,64.8,30.2
2023,6,Potato,UP,992.34,176.8,17.7
2023,6,Potato,Maharashtra,925.27,92.9,39.4
2023,6,Potato,Karnataka,962.66,81.4,15.7
2023,6,Potato,Andhra Pradesh,945.79,19.2,35.9
2023,6,Potato,Madhya Pradesh,973.82,92.1,25.7
2023,6,Potato,Rajasthan,995.51,57.7,21.2
2023,6,Potato,Gujarat,1001.77,161.8,35.5
2023,6,Onion,Punjab,1669.41,28.7,15.7
2023,6,Onion,UP,1681.16,154.8,21.0
2023,6,Onion,Maharashtra,1819.33,50.4,24.9
2023,6,Onion,Karnataka,1890.67,49.0,24.4
2023,6,Onion,Andhra Pradesh,1699.15,21.9,27.2
2023,6,Onion,Madhya Pradesh,1720.94,139.0,35.4
2023,6,Onion,Rajasthan,1767.43,6.4,30.5
2023,6,Onion,Gujarat,1630.15,123.3,32.1
2023,6,Rice,Punjab,2430.6,163.9,37.8
2023,6,Rice,UP,2682.06,61.0,29.7
2023,6,Rice,Maharashtra,2723.63,64.1,35.5
2023,6,Rice,Karnataka,2353.65,0.7,34.0
2023,6,Rice,Andhra Pradesh,2660.95,157.8,38.3
2023,6,Rice,Madhya Pradesh,2397.96,46.4,37.6
2023,6,Rice,Rajasthan,2422.21,136.4,28.3
2023,6,Rice,Gujarat,2383.78,57.1,28.0
2023,6,Wheat,Punjab,2657.31,141.5,30.5
2023,6,Wheat,UP,2513.9,59.7,18.0
2023,6,Wheat,Maharashtra,2478.9,5.7,20.3
2023,6,Wheat,Karnataka,2488.33,83.7,16.1
2023,6,Wheat,Andhra Pradesh,2551.34,109.9,17.0
2023,6,Wheat,Madhya Pradesh,2693.86,19.9,36.4
2023,6,Wheat,Rajasthan,2314.38,176.5,15.5
2023,6,Wheat,Gujarat,2619.26,72.3,33.5
2023,6,Maize,Punjab,2259.45,14.2,34.2
2023,6,Maize,UP,2138.07,184.4,16.3
2023,6,Maize,Maharashtra,2287.95,144.6,24.8
2023,6,Maize,Karnataka,2191.68,151.8,34.6
2023,6,Maize,Andhra Pradesh,2450.79,75.2,27.7
2023,6,Maize,Madhya Pradesh,2245.27,51.4,33.8
2023,6,Maize,Rajasthan,2236.65,85.6,25.1
2023,6,Maize,Gujarat,2373.65,183.6,31.7
2023,6,Soybean,Punjab,5008.13,155.8,31.0
2023,6,Soybean,UP,4677.31,19.1,15.9
2023,6,Soybean,Maharashtra,4996.24,165.2,22.8
2023,6,Soybean,Karnataka,4937.75,181.9,35.9
2023,6,Soybean,Andhra Pradesh,5163.86,53.4,17.9
2023,6,Soybean,Madhya Pradesh,4641.45,21.4,22.3
2023,6,Soybean,Rajasthan,5072.69,12.8,18.4
2023,6,Soybean,Gujarat,4774.28,126.4,30.4
2023,6,Cotton,Punjab,7171.38,50.1,24.3
2023,6,Cotton,UP,6654.56,45.3,37.4
2023,6,Cotton,Maharashtra,7659.57,129.5,37.9
2023,6,Cotton,Karnataka,7276.07,6.6,39.9
2023,6,Cotton,Andhra Pradesh,6657.14,136.5,21.3
2023,6,Cotton,Madhya Pradesh,6990.66,129.2,25.9
2023,6,Cotton,Rajasthan,6829.68,66.9,23.5
2023,6,Cotton,Gujarat,7636.39,159.7,26.5
2023,6,Sugarcane,Punjab,350.85,162.2,18.9
2023,6,Sugarcane,UP,351.48,73.2,37.0
2023,6,Sugarcane,Maharashtra,346.84,24.4,27.3
2023,6,Sugarcane,Karnataka,355.37,113.7,26.3
2023,6,Sugarcane,Andhra Pradesh,364.71,22.4,18.5
2023,6,Sugarcane,Madhya Pradesh,387.48,177.2,20.9
2023,6,Sugarcane,Rajasthan,345.76,10.7,30.2
2023,6,Sugarcane,Gujarat,381.25,74.6,32.0
2023,6,Chilli,Punjab,9678.93,187.1,16.6
2023,6,Chilli,UP,8899.18,13.7,36.7
2023,6,Chilli,Maharashtra,9798.18,114.9,17.1
2023,6,Chilli,Karnataka,9020.51,59.5,29.0
2023,6,Chilli,Andhra Pradesh,8997.65,14.6,33.3
2023,6,Chilli,Madhya Pradesh,9059.1,90.5,18.2
2023,6,Chilli,Rajasthan,9813.1,113.1,37.5
2023,6,Chilli,Gujarat,9353.22,188.3,37.3
2023,7,Tomato,Punjab,1342.22,186.8,23.1
2023,7,Tomato,UP,1297.49,9.1,29.7
2023,7,Tomato,Maharashtra,1373.08,154.7,18.7
2023,7,Tomato,Karnataka,1314.15,35.4,31.6
2023,7,Tomato,Andhra Pradesh,1253.43,180.8,20.8
2023,7,Tomato,Madhya Pradesh,1281.74,170.2,26.5
2023,7,Tomato,Rajasthan,1225.01,98.9,17.1
2023,7,Tomato,Gujarat,1428.97,117.6,21.4
2023,7,Potato,Punjab,893.01,15.4,35.0
2023,7,Potato,UP,944.16,174.9,23.5
2023,7,Potato,Maharashtra,859.36,7.0,31.3
2023,7,Potato,Karnataka,888.94,91.9,37.7
2023,7,Potato,Andhra Pradesh,837.02,1.9,16.8
2023,7,Potato,Madhya Pradesh,844.87,6.7,27.6
2023,7,Potato,Rajasthan,857.7,36.1,33.8
2023,7,Potato,Gujarat,842.2,137.5,23.7
2023,7,Onion,Punjab,1660.64,186.8,15.9
2023,7,Onion,UP,1657.57,170.9,29.7
2023,7,Onion,Maharashtra,1598.33,79.5,32.0
2023,7,Onion,Karnataka,1761.14,8.2,16.8
2023,7,Onion,Andhra Pradesh,1611.1,46.6,21.6
2023,7,Onion,Madhya Pradesh,1583.58,39.2,18.3
2023,7,Onion,Rajasthan,1772.58,28.8,20.1
2023,7,Onion,Gujarat,1590.21,186.6,33.9
2023,7,Rice,Punjab,2524.03,21.0,35.9
2023,7,Rice,UP,2376.78,52.6,29.4
2023,7,Rice,Maharashtra,2536.56,155.7,37.2
2023,7,Rice,Karnataka,2577.45,47.6,25.6
2023,7,Rice,Andhra Pradesh,2224.88,175.9,18.9
2023,7,Rice,Madhya Pradesh,2551.73,65.9,24.2
2023,7,Rice,Rajasthan,2234.34,65.4,37.2
2023,7,Rice,Gujarat,2229.1,81.3,15.8
2023,7,Wheat,Punjab,2326.69,34.5,21.3
2023,7,Wheat,UP,2519.28,87.2,21.8
2023,7,Wheat,Maharashtra,2409.71,28.4,21.5
2023,7,Wheat,Karnataka,2393.33,47.5,32.0
2023,7,Wheat,Andhra Pradesh,2372.52,154.4,38.7
2023,7,Wheat,Madhya Pradesh,2229.71,66.9,23.0
2023,7,Wheat,Rajasthan,2243.16,162.1,34.0
2023,7,Wheat,Gujarat,2369.83,107.6,16.5
2023,7,Maize,Punjab,2187.26,158.3,29.3
2023,7,Maize,UP,2086.6,133.5,24.0
2023,7,Maize,Maharashtra,2183.58,97.5,24.5
2023,7,Maize,Karnataka,2243.93,176.8,15.1
2023,7,Maize,Andhra Pradesh,2318.42,102.3,32.5
2023,7,Maize,Madhya Pradesh,2291.37,93.4,35.9
2023,7,Maize,Rajasthan,2056.18,31.8,31.4
2023,7,Maize,Gujarat,2296.41,178.5,31.1
2023,7,Soybean,Punjab,4770.88,66.3,39.5
2023,7,Soybean,UP,4614.43,148.8,28.3
2023,7,Soybean,Maharashtra,4834.0,78.7,39.1
2023,7,Soybean,Karnataka,4806.0,187.6,15.2
2023,7,Soybean,Andhra Pradesh,4806.75,143.4,33.6
2023,7,Soybean,Madhya Pradesh,5059.38,0.9,15.0
2023,7,Soybean,Rajasthan,4730.41,5.9,39.4
2023,7,Soybean,Gujarat,4540.2,94.5,16.5
2023,7,Cotton,Punjab,6742.1,76.0,16.1
2023,7,Cotton,UP,6541.17,78.3,39.7
2023,7,Cotton,Maharashtra,6404.39,109.0,39.7
2023,7,Cotton,Karnataka,7032.3,198.7,39.2
2023,7,Cotton,Andhra Pradesh,6707.16,139.3,17.8
2023,7,Cotton,Madhya Pradesh,6655.14,161.8,27.6
2023,7,Cotton,Rajasthan,6936.29,149.2,21.3
2023,7,Cotton,Gujarat,7122.26,92.0,20.3
2023,7,Sugarcane,Punjab,368.43,83.6,33.8
2023,7,Sugarcane,UP,350.75,76.4,35.2
2023,7,Sugarcane,Maharashtra,352.78,78.1,17.7
2023,7,Sugarcane,Karnataka,370.1,7.1,36.6
2023,7,Sugarcane,Andhra Pradesh,340.28,127.9,38.1
2023,7,Sugarcane,Madhya Pradesh,328.68,113.4,34.1
2023,7,Sugarcane,Rajasthan,362.42,105.1,30.6
2023,7,Sugarcane,Gujarat,362.42,168.2,34.0
2023,7,Chilli,Punjab,8633.5,199.3,25.9
2023,7,Chilli,UP,8167.4,72.5,18.2
2023,7,Chilli,Maharashtra,8304.57,56.3,16.3
2023,7,Chilli,Karnataka,9106.63,14.8,20.1
2023,7,Chilli,Andhra Pradesh,8264.2,12.6,21.7
2023,7,Chilli,Madhya Pradesh,8941.69,192.9,36.9
2023,7,Chilli,Rajasthan,9371.72,35.2,21.6
2023,7,Chilli,Gujarat,8240.85,155.7,16.7
2023,8,Tomato,Punjab,1385.25,49.6,21.1
2023,8,Tomato,UP,1480.59,151.4,35.9
2023,8,Tomato,Maharashtra,1388.61,174.2,31.1
2023,8,Tomato,Karnataka,1470.8,56.3,29.9
2023,8,Tomato,Andhra Pradesh,1414.56,78.6,37.0
2023,8,Tomato,Madhya Pradesh,1478.19,98.8,24.8
2023,8,Tomato,Rajasthan,1366.64,170.5,31.1
2023,8,Tomato,Gujarat,1272.81,108.4,15.4
2023,8,Potato,Punjab,955.99,65.7,26.8
2023,8,Potato,UP,958.94,9.3,19.0
2023,8,Potato,Maharashtra,900.26,46.0,23.4
2023,8,Potato,Karnataka,988.15,165.1,37.1
2023,8,Potato,Andhra Pradesh,979.2,68.2,22.4
2023,8,Potato,Madhya Pradesh,876.26,166.0,32.0
2023,8,Potato,Rajasthan,876.57,75.4,27.7
2023,8,Potato,Gujarat,919.32,177.7,24.5
2023,8,Onion,Punjab,1828.16,88.3,33.7
2023,8,Onion,UP,1834.13,181.5,16.4
2023,8,Onion,Maharashtra,1635.2,95.4,25.8
2023,8,Onion,Karnataka,1754.68,188.9,17.8
2023,8,Onion,Andhra Pradesh,1702.78,38.5,37.4
2023,8,Onion,Madhya Pradesh,1843.56,95.7,17.6
2023,8,Onion,Rajasthan,1794.33,139.4,23.9
2023,8,Onion,Gujarat,1822.37,195.2,28.9
2023,8,Rice,Punjab,2523.62,59.5,29.6
2023,8,Rice,UP,2473.23,60.4,16.7
2023,8,Rice,Maharashtra,2398.54,39.6,28.6
2023,8,Rice,Karnataka,2537.98,121.7,24.7
2023,8,Rice,Andhra Pradesh,2465.88,166.8,26.9
2023,8,Rice,Madhya Pradesh,2692.25,87.9,31.2
2023,8,Rice,Rajasthan,2317.69,130.7,36.3
2023,8,Rice,Gujarat,2674.15,199.5,22.1
2023,8,Wheat,Punjab,2489.26,90.1,29.1
